hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,reservation_status
Resort Hotel,FALSE,1,2015,October,44,29,0,1,1,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,39,Check-Out
Resort Hotel,FALSE,2,2015,October,44,29,0,2,1,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,35.1,Check-Out
Resort Hotel,FALSE,2,2015,October,44,29,0,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,D,1,No Deposit,FALSE,Transient,41.1,Check-Out
Resort Hotel,FALSE,3,2015,October,44,29,0,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,48,Check-Out
Resort Hotel,TRUE,7,2015,October,44,29,0,1,1,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,48,Canceled
Resort Hotel,FALSE,3,2015,October,44,29,0,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,1,No Deposit,FALSE,Transient,48,Check-Out
Resort Hotel,FALSE,2,2015,October,44,29,0,3,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,E,1,No Deposit,FALSE,Transient,42,Check-Out
Resort Hotel,FALSE,3,2015,October,44,29,0,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,2,No Deposit,FALSE,Transient,48,Check-Out
Resort Hotel,FALSE,153,2015,October,44,29,0,3,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,FALSE,153,2015,October,44,29,1,3,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,1,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,TRUE,63,2015,October,44,29,3,8,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,56.02,Canceled
Resort Hotel,FALSE,153,2015,October,44,29,2,3,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient-Party,36,Check-Out
Resort Hotel,FALSE,1,2015,October,44,30,0,1,1,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,F,F,0,No Deposit,FALSE,Transient,76,Check-Out
Resort Hotel,FALSE,2,2015,October,44,30,0,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,D,1,No Deposit,FALSE,Transient,48,Check-Out
Resort Hotel,FALSE,16,2015,October,44,30,0,1,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,56,Check-Out
Resort Hotel,FALSE,1,2015,October,44,30,0,2,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,48,Check-Out
Resort Hotel,FALSE,154,2015,October,44,30,0,2,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,FALSE,154,2015,October,44,30,0,2,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,FALSE,25,2015,October,44,30,0,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,56,Check-Out
Resort Hotel,FALSE,3,2015,October,44,30,0,2,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,42,Check-Out
Resort Hotel,FALSE,154,2015,October,44,30,0,2,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,42,Check-Out
Resort Hotel,FALSE,13,2015,October,44,30,0,2,2,0,TRUE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,1,No Deposit,FALSE,Transient,76,Check-Out
Resort Hotel,FALSE,6,2015,October,44,30,1,2,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,54,Check-Out
Resort Hotel,FALSE,1,2015,October,44,30,0,0,1,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,0,Check-Out
Resort Hotel,FALSE,3,2015,October,44,30,0,2,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,FALSE,3,2015,October,44,30,0,2,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,F,F,0,No Deposit,FALSE,Transient,72,Check-Out
Resort Hotel,FALSE,4,2015,October,44,30,1,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,48,Check-Out
Resort Hotel,FALSE,11,2015,October,44,30,1,2,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient-Party,41.45,Check-Out
Resort Hotel,FALSE,11,2015,October,44,30,1,2,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient-Party,47.45,Check-Out
Resort Hotel,FALSE,154,2015,October,44,30,1,2,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,FALSE,4,2015,October,44,30,1,2,1,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,47.12,Check-Out
Resort Hotel,FALSE,45,2015,October,44,30,1,2,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,54,Check-Out
Resort Hotel,FALSE,11,2015,October,44,30,1,2,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,45.66,Check-Out
Resort Hotel,FALSE,7,2015,October,44,30,2,2,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,E,E,2,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,FALSE,85,2015,October,44,30,2,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,37.4,Check-Out
Resort Hotel,FALSE,4,2015,October,44,30,2,6,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,49.74,Check-Out
Resort Hotel,FALSE,10,2015,October,44,31,0,0,1,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,E,0,No Deposit,FALSE,Transient,0,Check-Out
Resort Hotel,FALSE,12,2015,October,44,31,0,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,50.4,Check-Out
Resort Hotel,FALSE,5,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,TRUE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,36,Canceled
Resort Hotel,TRUE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,36,Canceled
Resort Hotel,FALSE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,TRUE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,36,Canceled
Resort Hotel,FALSE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,TRUE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,36,Canceled
Resort Hotel,TRUE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,56,Canceled
Resort Hotel,FALSE,4,2015,October,44,31,0,1,1,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,F,F,0,No Deposit,FALSE,Transient,72,Check-Out
Resort Hotel,FALSE,4,2015,October,44,31,0,1,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,44.5,Check-Out
Resort Hotel,FALSE,0,2015,October,44,31,0,1,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,49,Check-Out
Resort Hotel,FALSE,3,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,FALSE,8,2015,October,44,31,0,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,48,Check-Out
Resort Hotel,FALSE,0,2015,October,44,31,0,1,2,1,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,D,1,No Deposit,FALSE,Transient,49,Check-Out
Resort Hotel,TRUE,155,2015,October,44,31,0,1,1,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,36,Canceled
Resort Hotel,TRUE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,36,Canceled
Resort Hotel,TRUE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,36,Canceled
Resort Hotel,TRUE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,36,Canceled
Resort Hotel,FALSE,1,2015,October,44,31,0,1,2,1,FALSE,Direct,Direct,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,58,Check-Out
Resort Hotel,TRUE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient-Party,36,Canceled
Resort Hotel,FALSE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,42,Check-Out
Resort Hotel,TRUE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,36,Canceled
Resort Hotel,TRUE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,36,Canceled
Resort Hotel,FALSE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,TRUE,155,2015,October,44,31,0,1,1,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,36,Canceled
Resort Hotel,FALSE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,TRUE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,36,Canceled
Resort Hotel,TRUE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,36,Canceled
Resort Hotel,FALSE,4,2015,October,44,31,0,1,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,44.5,Check-Out
Resort Hotel,FALSE,3,2015,October,44,31,0,1,1,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,FALSE,4,2015,October,44,31,0,1,1,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,37,Check-Out
Resort Hotel,TRUE,3,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,36,Canceled
Resort Hotel,FALSE,54,2015,October,44,31,0,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,38.81,Check-Out
Resort Hotel,FALSE,3,2015,October,44,31,0,1,1,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,FALSE,1,2015,October,44,31,0,1,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,39.2,Check-Out
Resort Hotel,FALSE,0,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,FALSE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,FALSE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,TRUE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,36,Canceled
Resort Hotel,FALSE,0,2015,October,44,31,0,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,49,Check-Out
Resort Hotel,FALSE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,FALSE,155,2015,October,44,31,0,1,1,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,FALSE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,E,0,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,TRUE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,36,Canceled
Resort Hotel,TRUE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,36,Canceled
Resort Hotel,TRUE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,36,Canceled
Resort Hotel,TRUE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,36,Canceled
Resort Hotel,TRUE,155,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,Non Refund,FALSE,Transient,36,Canceled
Resort Hotel,TRUE,1,2015,October,44,31,0,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,36,Canceled
Resort Hotel,FALSE,2,2015,October,44,31,0,1,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,E,E,1,No Deposit,FALSE,Transient,88,Check-Out
Resort Hotel,TRUE,74,2015,October,44,31,1,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,46,Canceled
Resort Hotel,FALSE,2,2015,October,44,31,1,1,3,1,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,H,H,0,No Deposit,FALSE,Transient,114,Check-Out
Resort Hotel,TRUE,11,2015,October,44,31,1,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,58,Canceled
Resort Hotel,FALSE,12,2015,October,44,31,1,1,1,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,FALSE,155,2015,October,44,31,1,1,1,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,1,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,FALSE,0,2015,October,44,31,1,1,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,48,Check-Out
Resort Hotel,FALSE,155,2015,October,44,31,1,1,2,0,FALSE,Groups,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,36,Check-Out
Resort Hotel,FALSE,0,2015,October,44,31,2,1,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,G,1,No Deposit,FALSE,Transient,69,Check-Out
Resort Hotel,TRUE,75,2015,October,44,31,2,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,1,No Deposit,FALSE,Transient,71,Canceled
Resort Hotel,TRUE,128,2015,October,44,31,2,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,34.43,Canceled
Resort Hotel,TRUE,128,2015,October,44,31,2,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,34.43,Canceled
Resort Hotel,TRUE,51,2015,October,44,31,2,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,51.84,Canceled
Resort Hotel,FALSE,25,2015,October,44,31,2,4,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,46.65,Check-Out
Resort Hotel,TRUE,81,2015,October,44,31,2,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,37.29,Canceled
Resort Hotel,FALSE,39,2015,October,44,31,2,5,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,47.6,Check-Out
Resort Hotel,TRUE,58,2015,October,44,31,2,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,34.97,Canceled
Resort Hotel,FALSE,5,2015,October,44,31,2,5,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,46.76,Check-Out
Resort Hotel,TRUE,33,2015,November,45,1,1,0,1,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,25,No-Show
Resort Hotel,TRUE,1,2015,November,45,1,1,0,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,49,No-Show
Resort Hotel,FALSE,4,2015,November,45,1,1,0,1,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,39,Check-Out
Resort Hotel,FALSE,5,2015,November,45,1,1,0,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,55,Check-Out
Resort Hotel,FALSE,1,2015,November,45,1,1,0,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,D,1,No Deposit,FALSE,Transient,44.1,Check-Out
Resort Hotel,TRUE,33,2015,November,45,1,1,0,1,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,25,No-Show
Resort Hotel,FALSE,76,2015,November,45,1,2,3,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Contract,55.04,Check-Out
Resort Hotel,TRUE,171,2015,November,45,1,3,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,36,Canceled
Resort Hotel,FALSE,146,2015,November,45,1,4,5,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,F,F,0,No Deposit,FALSE,Transient,56.16,Check-Out
Resort Hotel,FALSE,83,2015,November,45,2,1,4,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,61.87,Check-Out
Resort Hotel,FALSE,39,2015,November,45,2,1,4,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,24.8,Check-Out
Resort Hotel,FALSE,24,2015,November,45,2,1,4,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,46,Check-Out
Resort Hotel,FALSE,1,2015,November,45,2,1,2,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,D,D,1,No Deposit,FALSE,Transient,48,Check-Out
Resort Hotel,FALSE,0,2015,November,45,2,1,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,D,1,No Deposit,FALSE,Transient,50.5,Check-Out
Resort Hotel,FALSE,20,2015,November,45,2,2,5,2,0,TRUE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,29,Check-Out
Resort Hotel,FALSE,20,2015,November,45,2,2,5,2,0,TRUE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,29,Check-Out
Resort Hotel,FALSE,21,2015,November,45,2,2,5,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,E,E,0,No Deposit,FALSE,Transient,69.43,Check-Out
Resort Hotel,TRUE,31,2015,November,45,2,5,11,1,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient-Party,40,Canceled
Resort Hotel,TRUE,31,2015,November,45,2,5,11,1,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient-Party,40,Canceled
Resort Hotel,TRUE,31,2015,November,45,2,5,11,1,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient-Party,40,Canceled
Resort Hotel,TRUE,31,2015,November,45,2,5,11,1,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient-Party,40,Canceled
Resort Hotel,TRUE,31,2015,November,45,2,5,11,1,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient-Party,40,Canceled
Resort Hotel,TRUE,31,2015,November,45,2,5,11,1,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient-Party,40,Canceled
Resort Hotel,TRUE,31,2015,November,45,2,5,11,1,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient-Party,40,Canceled
Resort Hotel,FALSE,36,2015,November,45,3,0,0,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,0,Check-Out
Resort Hotel,FALSE,5,2015,November,45,3,0,1,1,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,E,0,No Deposit,FALSE,Transient,46,Check-Out
Resort Hotel,FALSE,5,2015,November,45,3,0,1,2,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,E,G,0,No Deposit,FALSE,Transient,58,Check-Out
Resort Hotel,FALSE,0,2015,November,45,3,0,1,1,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,42,Check-Out
Resort Hotel,FALSE,0,2015,November,45,3,0,1,1,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,46,Check-Out
Resort Hotel,FALSE,7,2015,November,45,3,0,1,2,0,FALSE,Direct,Direct,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,48,Check-Out
Resort Hotel,FALSE,0,2015,November,45,3,0,2,1,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,40,Check-Out
Resort Hotel,TRUE,6,2015,November,45,3,0,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,D,1,No Deposit,FALSE,Transient,43.2,Canceled
Resort Hotel,FALSE,24,2015,November,45,3,0,3,2,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,A,1,No Deposit,FALSE,Transient-Party,48,Check-Out
Resort Hotel,FALSE,6,2015,November,45,3,0,3,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,D,1,No Deposit,FALSE,Transient,43.2,Check-Out
Resort Hotel,FALSE,26,2015,November,45,3,0,4,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,33.3,Check-Out
Resort Hotel,FALSE,3,2015,November,45,3,0,4,2,2,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,C,C,0,No Deposit,FALSE,Transient,41.4,Check-Out
Resort Hotel,TRUE,26,2015,November,45,3,0,4,2,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient-Party,26.1,Canceled
Resort Hotel,FALSE,49,2015,November,45,3,0,4,1,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,D,0,No Deposit,FALSE,Transient,35,Check-Out
Resort Hotel,FALSE,25,2015,November,45,3,0,4,1,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,47.6,Check-Out
Resort Hotel,TRUE,26,2015,November,45,3,0,4,1,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient-Party,22.5,Canceled
Resort Hotel,FALSE,6,2015,November,45,3,2,5,3,0,FALSE,Offline TA/TO,TA/TO,FALSE,FALSE,FALSE,D,D,0,No Deposit,FALSE,Transient,48.9,Check-Out
Resort Hotel,FALSE,8,2015,November,45,3,0,2,2,0,FALSE,Online TA,TA/TO,FALSE,FALSE,FALSE,A,A,0,No Deposit,FALSE,Transient,43.2,Check-Out
Resort Hotel,FALSE,24,2015,November,45,3,2,10,1,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,A,2,No Deposit,FALSE,Transient-Party,40,Check-Out
Resort Hotel,FALSE,24,2015,November,45,3,3,10,2,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,A,2,No Deposit,FALSE,Transient-Party,48,Check-Out
Resort Hotel,FALSE,24,2015,November,45,3,3,10,2,0,FALSE,Corporate,Corporate,FALSE,FALSE,FALSE,A,A,1,No Deposit,FALSE,Transient,48,Check-Out
